node_id,node_type,name,Rack_Circuit_Capacity_(design),Rack_Circuit_Capacity_(rated),Rack_LiquidCool_Fraction,Rack_AirCool_Fraction,RDHx_MaxHeat_Removal,DTC_MaxCool_Capacity,RPP_Panel_Capacity_(design),RPP_BreakerPole_Capacity,Rack_Count,LL_Cooling_Capacity,Loop_Supply_Setpoint,Loop_DeltaT_(design),LL.Maximum_Flow_Rate,AirZone_Cooling_Capacity,Rack_DeltaT_(design),Maximum_Air_Flow,Rated_Cooling_Capacity,ColdAisle_Supply_Temp,Rack_Inlet_Setpoint,RPDU_Operational_Cap,RPDU_Design_Capacity,RPDU_Transformer_Rating,UPS_Operational_Cap,UPS_Design_Capacity,UPS_Rated_Capacity,Capacity_Envelope,Pump_Capacity
RACK-R3-Z1W-R2-06,Rack,RACK-R3-Z1W-R2-06,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z1W-R2-07,Rack,RACK-R3-Z1W-R2-07,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z1W-R2-08,Rack,RACK-R3-Z1W-R2-08,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z1W-R2-09,Rack,RACK-R3-Z1W-R2-09,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z1W-R2-10,Rack,RACK-R3-Z1W-R2-10,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z1W-R2-11,Rack,RACK-R3-Z1W-R2-11,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z1W-R2-12,Rack,RACK-R3-Z1W-R2-12,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z2W-R1-01,Rack,RACK-R3-Z2W-R1-01,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z2W-R1-02,Rack,RACK-R3-Z2W-R1-02,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z2W-R1-03,Rack,RACK-R3-Z2W-R1-03,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z2W-R1-04,Rack,RACK-R3-Z2W-R1-04,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z2W-R1-05,Rack,RACK-R3-Z2W-R1-05,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z2W-R1-06,Rack,RACK-R3-Z2W-R1-06,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z2W-R1-07,Rack,RACK-R3-Z2W-R1-07,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z2W-R1-08,Rack,RACK-R3-Z2W-R1-08,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z2W-R1-09,Rack,RACK-R3-Z2W-R1-09,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z2W-R1-10,Rack,RACK-R3-Z2W-R1-10,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z2W-R1-11,Rack,RACK-R3-Z2W-R1-11,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z2W-R1-12,Rack,RACK-R3-Z2W-R1-12,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z2W-R2-01,Rack,RACK-R3-Z2W-R2-01,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z2W-R2-02,Rack,RACK-R3-Z2W-R2-02,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z2W-R2-03,Rack,RACK-R3-Z2W-R2-03,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z2W-R2-04,Rack,RACK-R3-Z2W-R2-04,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z2W-R2-05,Rack,RACK-R3-Z2W-R2-05,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z2W-R2-06,Rack,RACK-R3-Z2W-R2-06,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z2W-R2-07,Rack,RACK-R3-Z2W-R2-07,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z2W-R2-08,Rack,RACK-R3-Z2W-R2-08,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z2W-R2-09,Rack,RACK-R3-Z2W-R2-09,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z2W-R2-10,Rack,RACK-R3-Z2W-R2-10,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z2W-R2-11,Rack,RACK-R3-Z2W-R2-11,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z2W-R2-12,Rack,RACK-R3-Z2W-R2-12,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z3W-R1-01,Rack,RACK-R3-Z3W-R1-01,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z3W-R1-02,Rack,RACK-R3-Z3W-R1-02,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z3W-R1-03,Rack,RACK-R3-Z3W-R1-03,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z3W-R1-04,Rack,RACK-R3-Z3W-R1-04,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z3W-R1-05,Rack,RACK-R3-Z3W-R1-05,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z3W-R1-06,Rack,RACK-R3-Z3W-R1-06,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z3W-R1-07,Rack,RACK-R3-Z3W-R1-07,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z3W-R1-08,Rack,RACK-R3-Z3W-R1-08,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z3W-R1-09,Rack,RACK-R3-Z3W-R1-09,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z3W-R1-10,Rack,RACK-R3-Z3W-R1-10,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z3W-R1-11,Rack,RACK-R3-Z3W-R1-11,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z3W-R1-12,Rack,RACK-R3-Z3W-R1-12,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z3W-R2-01,Rack,RACK-R3-Z3W-R2-01,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z3W-R2-02,Rack,RACK-R3-Z3W-R2-02,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z3W-R2-03,Rack,RACK-R3-Z3W-R2-03,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z3W-R2-04,Rack,RACK-R3-Z3W-R2-04,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z3W-R2-05,Rack,RACK-R3-Z3W-R2-05,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z3W-R2-06,Rack,RACK-R3-Z3W-R2-06,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z3W-R2-07,Rack,RACK-R3-Z3W-R2-07,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z3W-R2-08,Rack,RACK-R3-Z3W-R2-08,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z3W-R2-09,Rack,RACK-R3-Z3W-R2-09,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z3W-R2-10,Rack,RACK-R3-Z3W-R2-10,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z3W-R2-11,Rack,RACK-R3-Z3W-R2-11,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z3W-R2-12,Rack,RACK-R3-Z3W-R2-12,30,36,75,25,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z4E-R1-01,Rack,RACK-R3-Z4E-R1-01,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z4E-R1-02,Rack,RACK-R3-Z4E-R1-02,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z4E-R1-03,Rack,RACK-R3-Z4E-R1-03,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z4E-R1-04,Rack,RACK-R3-Z4E-R1-04,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z4E-R1-05,Rack,RACK-R3-Z4E-R1-05,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z4E-R1-06,Rack,RACK-R3-Z4E-R1-06,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z4E-R1-07,Rack,RACK-R3-Z4E-R1-07,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z4E-R1-08,Rack,RACK-R3-Z4E-R1-08,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z4E-R1-09,Rack,RACK-R3-Z4E-R1-09,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z4E-R1-10,Rack,RACK-R3-Z4E-R1-10,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z4E-R1-11,Rack,RACK-R3-Z4E-R1-11,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z4E-R1-12,Rack,RACK-R3-Z4E-R1-12,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z4E-R2-01,Rack,RACK-R3-Z4E-R2-01,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z4E-R2-02,Rack,RACK-R3-Z4E-R2-02,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z4E-R2-03,Rack,RACK-R3-Z4E-R2-03,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z4E-R2-04,Rack,RACK-R3-Z4E-R2-04,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z4E-R2-05,Rack,RACK-R3-Z4E-R2-05,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z4E-R2-06,Rack,RACK-R3-Z4E-R2-06,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z4E-R2-07,Rack,RACK-R3-Z4E-R2-07,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z4E-R2-08,Rack,RACK-R3-Z4E-R2-08,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z4E-R2-09,Rack,RACK-R3-Z4E-R2-09,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z4E-R2-10,Rack,RACK-R3-Z4E-R2-10,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z4E-R2-11,Rack,RACK-R3-Z4E-R2-11,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z4E-R2-12,Rack,RACK-R3-Z4E-R2-12,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z5E-R1-01,Rack,RACK-R3-Z5E-R1-01,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z5E-R1-02,Rack,RACK-R3-Z5E-R1-02,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z5E-R1-03,Rack,RACK-R3-Z5E-R1-03,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z5E-R1-04,Rack,RACK-R3-Z5E-R1-04,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z5E-R1-05,Rack,RACK-R3-Z5E-R1-05,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z5E-R1-06,Rack,RACK-R3-Z5E-R1-06,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z5E-R1-07,Rack,RACK-R3-Z5E-R1-07,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z5E-R1-08,Rack,RACK-R3-Z5E-R1-08,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z5E-R1-09,Rack,RACK-R3-Z5E-R1-09,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z5E-R1-10,Rack,RACK-R3-Z5E-R1-10,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z5E-R1-11,Rack,RACK-R3-Z5E-R1-11,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z5E-R1-12,Rack,RACK-R3-Z5E-R1-12,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z5E-R2-01,Rack,RACK-R3-Z5E-R2-01,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z5E-R2-02,Rack,RACK-R3-Z5E-R2-02,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z5E-R2-03,Rack,RACK-R3-Z5E-R2-03,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z5E-R2-04,Rack,RACK-R3-Z5E-R2-04,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z5E-R2-05,Rack,RACK-R3-Z5E-R2-05,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z5E-R2-06,Rack,RACK-R3-Z5E-R2-06,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z5E-R2-07,Rack,RACK-R3-Z5E-R2-07,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z5E-R2-08,Rack,RACK-R3-Z5E-R2-08,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z5E-R2-09,Rack,RACK-R3-Z5E-R2-09,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z5E-R2-10,Rack,RACK-R3-Z5E-R2-10,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z5E-R2-11,Rack,RACK-R3-Z5E-R2-11,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z5E-R2-12,Rack,RACK-R3-Z5E-R2-12,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z6E-R1-01,Rack,RACK-R3-Z6E-R1-01,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z6E-R1-02,Rack,RACK-R3-Z6E-R1-02,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z6E-R1-03,Rack,RACK-R3-Z6E-R1-03,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z6E-R1-04,Rack,RACK-R3-Z6E-R1-04,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z6E-R1-05,Rack,RACK-R3-Z6E-R1-05,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z6E-R1-06,Rack,RACK-R3-Z6E-R1-06,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z6E-R1-07,Rack,RACK-R3-Z6E-R1-07,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z6E-R1-08,Rack,RACK-R3-Z6E-R1-08,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z6E-R1-09,Rack,RACK-R3-Z6E-R1-09,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z6E-R1-10,Rack,RACK-R3-Z6E-R1-10,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z6E-R1-11,Rack,RACK-R3-Z6E-R1-11,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z6E-R1-12,Rack,RACK-R3-Z6E-R1-12,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z6E-R2-01,Rack,RACK-R3-Z6E-R2-01,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z6E-R2-02,Rack,RACK-R3-Z6E-R2-02,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z6E-R2-03,Rack,RACK-R3-Z6E-R2-03,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z6E-R2-04,Rack,RACK-R3-Z6E-R2-04,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z6E-R2-05,Rack,RACK-R3-Z6E-R2-05,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z6E-R2-06,Rack,RACK-R3-Z6E-R2-06,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z6E-R2-07,Rack,RACK-R3-Z6E-R2-07,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z6E-R2-08,Rack,RACK-R3-Z6E-R2-08,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z6E-R2-09,Rack,RACK-R3-Z6E-R2-09,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z6E-R2-10,Rack,RACK-R3-Z6E-R2-10,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z6E-R2-11,Rack,RACK-R3-Z6E-R2-11,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R3-Z6E-R2-12,Rack,RACK-R3-Z6E-R2-12,45,54,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R4-Z1-R1-01,Rack,RACK-R4-Z1-R1-01,20,25,70,30,,,,,,,,,,,,,,,,,,,,,,,
RACK-R4-Z1-R1-02,Rack,RACK-R4-Z1-R1-02,20,25,70,30,,,,,,,,,,,,,,,,,,,,,,,
RACK-R4-Z1-R1-03,Rack,RACK-R4-Z1-R1-03,20,25,70,30,,,,,,,,,,,,,,,,,,,,,,,
RACK-R4-Z1-R1-04,Rack,RACK-R4-Z1-R1-04,20,25,70,30,,,,,,,,,,,,,,,,,,,,,,,
RACK-R4-Z1-R1-05,Rack,RACK-R4-Z1-R1-05,20,25,70,30,,,,,,,,,,,,,,,,,,,,,,,
RACK-R4-Z1-R1-06,Rack,RACK-R4-Z1-R1-06,20,25,70,30,,,,,,,,,,,,,,,,,,,,,,,
RACK-R4-Z1-R1-07,Rack,RACK-R4-Z1-R1-07,20,25,70,30,,,,,,,,,,,,,,,,,,,,,,,
RACK-R4-Z1-R1-08,Rack,RACK-R4-Z1-R1-08,20,25,70,30,,,,,,,,,,,,,,,,,,,,,,,
RACK-R4-Z1-R1-09,Rack,RACK-R4-Z1-R1-09,20,25,70,30,,,,,,,,,,,,,,,,,,,,,,,
RACK-R4-Z1-R1-10,Rack,RACK-R4-Z1-R1-10,20,25,70,30,,,,,,,,,,,,,,,,,,,,,,,
RACK-R4-Z1-R1-11,Rack,RACK-R4-Z1-R1-11,20,25,70,30,,,,,,,,,,,,,,,,,,,,,,,
RACK-R4-Z1-R1-12,Rack,RACK-R4-Z1-R1-12,20,25,70,30,,,,,,,,,,,,,,,,,,,,,,,
RACK-R4-Z1-R2-01,Rack,RACK-R4-Z1-R2-01,20,25,70,30,,,,,,,,,,,,,,,,,,,,,,,
RACK-R4-Z1-R2-02,Rack,RACK-R4-Z1-R2-02,20,25,70,30,,,,,,,,,,,,,,,,,,,,,,,
RACK-R4-Z1-R2-03,Rack,RACK-R4-Z1-R2-03,20,25,70,30,,,,,,,,,,,,,,,,,,,,,,,
RACK-R4-Z1-R2-04,Rack,RACK-R4-Z1-R2-04,20,25,70,30,,,,,,,,,,,,,,,,,,,,,,,
RACK-R4-Z1-R2-05,Rack,RACK-R4-Z1-R2-05,20,25,70,30,,,,,,,,,,,,,,,,,,,,,,,
RACK-R4-Z1-R2-06,Rack,RACK-R4-Z1-R2-06,20,25,70,30,,,,,,,,,,,,,,,,,,,,,,,
RACK-R4-Z1-R2-07,Rack,RACK-R4-Z1-R2-07,20,25,70,30,,,,,,,,,,,,,,,,,,,,,,,
RACK-R4-Z1-R2-08,Rack,RACK-R4-Z1-R2-08,20,25,70,30,,,,,,,,,,,,,,,,,,,,,,,
RACK-R4-Z1-R2-09,Rack,RACK-R4-Z1-R2-09,20,25,70,30,,,,,,,,,,,,,,,,,,,,,,,
RACK-R4-Z1-R2-10,Rack,RACK-R4-Z1-R2-10,20,25,70,30,,,,,,,,,,,,,,,,,,,,,,,
RACK-R4-Z1-R2-11,Rack,RACK-R4-Z1-R2-11,20,25,70,30,,,,,,,,,,,,,,,,,,,,,,,
RACK-R4-Z1-R2-12,Rack,RACK-R4-Z1-R2-12,20,25,70,30,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z1W-R1-01,Rack,RACK-R5-Z1W-R1-01,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z1W-R1-02,Rack,RACK-R5-Z1W-R1-02,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z1W-R1-03,Rack,RACK-R5-Z1W-R1-03,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z1W-R1-04,Rack,RACK-R5-Z1W-R1-04,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z1W-R1-05,Rack,RACK-R5-Z1W-R1-05,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z1W-R1-06,Rack,RACK-R5-Z1W-R1-06,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z1W-R1-07,Rack,RACK-R5-Z1W-R1-07,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z1W-R1-08,Rack,RACK-R5-Z1W-R1-08,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z1W-R1-09,Rack,RACK-R5-Z1W-R1-09,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z1W-R1-10,Rack,RACK-R5-Z1W-R1-10,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z1W-R1-11,Rack,RACK-R5-Z1W-R1-11,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z1W-R1-12,Rack,RACK-R5-Z1W-R1-12,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z1W-R2-01,Rack,RACK-R5-Z1W-R2-01,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z1W-R2-02,Rack,RACK-R5-Z1W-R2-02,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z1W-R2-03,Rack,RACK-R5-Z1W-R2-03,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z1W-R2-04,Rack,RACK-R5-Z1W-R2-04,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z1W-R2-05,Rack,RACK-R5-Z1W-R2-05,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z1W-R2-06,Rack,RACK-R5-Z1W-R2-06,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z1W-R2-07,Rack,RACK-R5-Z1W-R2-07,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z1W-R2-08,Rack,RACK-R5-Z1W-R2-08,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z1W-R2-09,Rack,RACK-R5-Z1W-R2-09,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z1W-R2-10,Rack,RACK-R5-Z1W-R2-10,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z1W-R2-11,Rack,RACK-R5-Z1W-R2-11,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z1W-R2-12,Rack,RACK-R5-Z1W-R2-12,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z2E-R1-01,Rack,RACK-R5-Z2E-R1-01,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z2E-R1-02,Rack,RACK-R5-Z2E-R1-02,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z2E-R1-03,Rack,RACK-R5-Z2E-R1-03,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z2E-R1-04,Rack,RACK-R5-Z2E-R1-04,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z2E-R1-05,Rack,RACK-R5-Z2E-R1-05,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z2E-R1-06,Rack,RACK-R5-Z2E-R1-06,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z2E-R1-07,Rack,RACK-R5-Z2E-R1-07,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z2E-R1-08,Rack,RACK-R5-Z2E-R1-08,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z2E-R1-09,Rack,RACK-R5-Z2E-R1-09,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z2E-R1-10,Rack,RACK-R5-Z2E-R1-10,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z2E-R1-11,Rack,RACK-R5-Z2E-R1-11,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z2E-R1-12,Rack,RACK-R5-Z2E-R1-12,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z2E-R2-01,Rack,RACK-R5-Z2E-R2-01,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z2E-R2-02,Rack,RACK-R5-Z2E-R2-02,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z2E-R2-03,Rack,RACK-R5-Z2E-R2-03,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z2E-R2-04,Rack,RACK-R5-Z2E-R2-04,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z2E-R2-05,Rack,RACK-R5-Z2E-R2-05,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z2E-R2-06,Rack,RACK-R5-Z2E-R2-06,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z2E-R2-07,Rack,RACK-R5-Z2E-R2-07,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z2E-R2-08,Rack,RACK-R5-Z2E-R2-08,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z2E-R2-09,Rack,RACK-R5-Z2E-R2-09,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z2E-R2-10,Rack,RACK-R5-Z2E-R2-10,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
RACK-R5-Z2E-R2-11,Rack,RACK-R5-Z2E-R2-11,60,72,85,15,,,,,,,,,,,,,,,,,,,,,,,
